CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;CONDICION_LABORAL;TIPO_HOGAR
TQRMNOSTRHJOLOCDEFJAH00862726;2024;3;1;1;43;N;3;332;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;2;3;350000;2;2;2;;2;1;70000;1;1;1;;1;1;424;2;0;4;0;0;0;Desocupado;Extendido
TQRMNOPSWHKOLSCDEFLID00868077;2024;3;1;1;43;S;5;310;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;Desocupado;Nuclear
TQRMNOQYRHKOLSCDEFLID00868078;2024;3;1;1;43;S;5;221;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1310000;7;8;8;7;;8;436666,67;6;7;6;6;;7;643;1;0;2;3;0;0;Desocupado;Nuclear
TQRMNOQUUHMMLRCDEFLID00809039;2024;3;1;1;43;S;5;325;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;360000;2;2;2;2;;2;360000;5;6;5;5;;6;584;1;0;98;0;0;0;Desocupado;Unipersonal
TQRMNORUVHMNLUCDEIJAH00812715;2024;3;1;1;1;S;33;2745;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Desocupado;Extendido
TQRMNOSWXHJLMTCDEIJAH00862310;2024;3;1;1;1;S;33;696;1;;7;1;;1;1;1;1;;1;1;1;1;2;2;2;7;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNORWWHLNPLCDEIJAH00812650;2024;3;1;1;1;S;33;2944;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;1;2;580000;3;;3;3;;3;193333,33;3;;2;2;;3;4121;2;0;98;0;0;0;Desocupado;Nuclear
TQRMNOSURHJOLQCDEHPJB00862763;2024;3;1;1;40;S;29;417;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;3;4;0;Inactivo;Nuclear
TQRMNOPXWHLOLUCDEHPJB00806521;2024;3;1;1;40;S;29;247;1;;2;1;;4;1;1;1;;1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;630000;4;4;4;3;;4;630000;8;8;9;8;;9;233;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOUQXHLMMMCDEHPJB00806528;2024;3;1;1;40;S;29;351;2;;3;1;;5;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;3;0;0;0;Desocupado;Nuclear
TQRMNOXWXHLLKMCDEIHJF00868079;2024;3;1;1;44;N;31;340;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;680000;4;4;3;;5;3;170000;2;2;2;;3;1;356;2;0;98;0;0;0;Inactivo;Nuclear
TQRMNOQTWHMNLOCDEHMHF00811210;2024;3;1;1;42;N;26;185;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;360000;2;2;2;;2;2;360000;5;6;6;;6;7;212;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNORYPHJOLPCDEGGFB00862588;2024;3;1;1;42;S;10;661;1;;2;2;;2;2;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;877000;5;6;6;5;;6;877000;9;9;10;9;;9;820;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQSXHLMLPCDEGGFB00804590;2024;3;1;1;42;S;10;621;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;1;1;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;890000;5;6;6;5;;6;148333,33;2;2;2;2;;2;1176;1;2;98;0;0;0;Inactivo;Extendido
TQRMNOQQVHKKKNCDEFKID00868161;2024;3;1;1;43;S;4;1107;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;Desocupado;Nuclear
TQRMNORQYHKOKSCDEHIBB00868162;2024;3;1;1;40;N;22;110;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;1;1;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1720000;9;9;9;;9;9;573333,33;8;8;9;;8;9;119;2;0;98;0;0;0;Inactivo;Nuclear
TQRMNORPRHKNLUCDEFKID00868163;2024;3;1;1;43;S;4;578;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2050000;9;10;9;9;;9;410000;6;7;6;6;;5;795;2;0;98;0;0;0;Desocupado;Extendido
TQRMNOSTWHMOLUCDEFKID00808965;2024;3;1;1;43;S;4;651;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1050000;6;7;6;6;;6;525000;7;8;7;7;;7;961;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOSTXHMOLUCDEFKID00851866;2024;3;1;1;43;S;4;547;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;520000;3;3;3;3;;3;520000;7;8;7;7;;7;716;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNORPQHMMKSCDEHNHB00854321;2024;3;1;1;42;S;27;340;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1200000;7;7;7;7;;7;1200000;10;10;10;10;;10;349;1;0;98;0;0;0;Desocupado;Unipersonal
TQRMNOPYTHLMKUCDEHNHB00806368;2024;3;1;1;42;S;27;406;1;;2;2;;1;1;1;1;;1;2;1;2;1;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;2;2;445700;2;2;2;2;;3;111425;1;1;1;1;;2;357;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOQTSHLOLMCDEHNHB00806352;2024;3;1;1;42;S;27;380;1;;3;1;;2;2;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1090000;6;7;7;6;;7;272500;4;4;4;4;;5;446;1;0;1;0;0;0;Inactivo;Nuclear
TQRMNOQRWHKNKRCDEHNHB00868164;2024;3;1;1;42;S;27;204;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;1;1;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;350000;2;2;2;2;;2;175000;2;2;3;2;;3;215;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNORWRHMOLLCDEHNHB00811417;2024;3;1;1;42;S;27;367;1;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;1;4;1300000;7;8;8;7;;8;260000;4;4;4;4;;5;386;1;2;3;4;0;0;Desocupado;Extendido
TQRMNOPWYHJOKSCDEHNHB00862615;2024;3;1;1;42;S;27;391;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;3;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;1;7;883000;5;6;6;5;;6;110375;1;1;1;1;;1;409;2;4;1;0;0;0;Ocupado autónomo;Extendido
TQRMNOTTWHJMKTCDEHNHB00862935;2024;3;1;1;42;S;27;305;1;;5;1;;1;1;1;1;;1;1;1;3;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;1295000;7;8;8;7;;8;259000;4;4;4;4;;5;345;1;2;98;0;0;0;Inactivo;Extendido
TQRMNOQQPHMNLMCDEHNHB00811418;2024;3;1;1;42;S;27;292;1;;4;1;;1;2;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;5;1;4;1878000;9;9;9;9;;9;375600;6;6;7;5;;7;306;1;8;98;0;0;0;Inactivo;Extendido
TQRMNOQXVHJNKUCDEHNHB00862657;2024;3;1;1;42;S;27;288;1;;4;1;;1;2;1;1;;1;1;1;2;2;2;2;4;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2100000;9;10;10;9;;10;1050000;10;10;10;10;;10;324;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOSVVHKOKSCDEHNHB00868165;2024;3;1;1;42;S;27;347;1;;4;1;;1;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;2;2;0;0;0;0;1;;1;;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;3;0;0;0;Desocupado;Nuclear
TQRMNOQWVHKMKMCDEOHCH00868166;2024;3;1;1;44;N;91;63;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2700000;10;10;9;;10;10;1350000;10;10;10;;10;10;73;1;2;98;0;0;0;Inactivo;Nuclear
TQRMNOQWWHKMKMCDEOHCH00868167;2024;3;1;1;44;N;91;57;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1260000;7;8;6;;8;7;630000;8;8;7;;9;8;67;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNOPTXHKNKNCDEOHCH00868168;2024;3;1;1;44;N;91;24;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;366000;2;2;1;;2;2;122000;1;2;1;;2;1;28;1;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOPUPHKNKNCDEOHCH00868169;2024;3;1;1;44;N;91;44;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1;6;600000;3;4;3;;4;3;85714,29;1;1;1;;1;1;51;7;0;98;0;0;0;Fuera de categoría/sin información;Extendido
TQRMNORSXHKNKNCDEOHCH00868170;2024;3;1;1;44;N;91;49;1;;3;2;;4;1;1;1;;1;1;1;1;1;1;2;3;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;3;3;880000;5;6;4;;6;5;146666,67;2;2;1;;2;2;56;1;2;98;0;0;0;Desocupado;Extendido
TQRMNOSPPHMOKMCDEFMDB00868171;2024;3;1;1;43;N;6;125;1;;3;1;;1;2;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;3;0;3;850000;5;6;5;;6;5;283333,33;4;4;4;;5;4;204;2;0;1;0;0;0;Desocupado;Nuclear
TQSMNOQSUHMMKOCDEIGED00868172;2024;3;1;1;43;N;30;120;2;;1;1;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;0;1;950000;6;6;6;;6;6;950000;9;10;9;;10;9;160;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQPYHJMKUCDEHLEH00863547;2024;3;1;1;40;N;25;191;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1150000;7;7;8;;7;9;575000;8;8;9;;8;10;283;2;0;98;0;0;0;Desocupado;Nuclear
TQRMNOTQYHJMLLCDEHLEH00862586;2024;3;1;1;40;N;25;155;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;980000;6;6;7;;7;8;196000;3;3;4;;3;4;194;1;2;98;0;0;0;Inactivo;Extendido
TQRMNOPUVHJMKRCDEIGED00862667;2024;3;1;1;43;N;30;141;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;896000;5;6;5;;6;5;448000;7;7;6;;7;6;217;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNOPVTHLLKTCDEIGED00806674;2024;3;1;1;43;N;30;90;1;;4;1;;2;2;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;98;0;0;0;Desocupado;Nuclear
TQRMNOQUSHLLKUCDEIGED00806681;2024;3;1;1;43;N;30;98;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2800000;10;10;10;;10;10;933333,33;9;10;9;;10;9;149;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNOPXRHMMLLCDEIGED00811751;2024;3;1;1;43;N;30;173;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;750000;4;5;5;;5;5;750000;9;9;9;;9;8;229;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPUSHJLLLCDEIGED00862669;2024;3;1;1;43;N;30;130;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Inactivo;Unipersonal
TQRMNORRXHKNKRCDEIGED00868272;2024;3;1;1;43;N;30;150;2;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;1;2;1660000;8;9;9;;9;8;553333,33;8;8;7;;8;7;196;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOUWSHMONQCDEIIAD00868273;2024;3;1;1;1;S;32;2051;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;4;electricidad;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1800000;9;;8;9;;7;1800000;10;;10;10;;10;2331;1;0;96;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPRUHMLNUCDEIIAD00868274;2024;3;1;1;1;S;32;287;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;4;2;2;3667000;10;;10;10;;9;916750;9;;9;9;;7;489;96;0;2;1;0;0;Desocupado;Nuclear
TQRMNOPVVHJMKOCDEFJAH00862399;2024;3;1;1;43;N;3;327;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1105000;6;7;7;;7;6;552500;8;8;7;;8;7;808;1;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOQYVHKLKTCDEIKAH00868275;2024;3;1;1;43;S;34;1358;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;580000;3;4;3;3;;3;290000;4;5;4;4;;4;2406;1;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNORYTHKMLSCDEGJBF00868276;2024;3;1;1;43;S;13;575;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;740000;4;5;4;4;;4;370000;6;6;5;5;;5;642;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOPQRHMMMLCDEGJBF00810050;2024;3;1;1;43;S;13;886;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;2;1;1;660000;4;4;4;4;;4;330000;5;5;5;5;;5;923;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOQVQHMMMLCDEGJBF00810051;2024;3;1;1;43;S;13;550;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;460000;2;3;2;2;;2;460000;7;7;6;7;;7;584;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPPWHMLMNCDEGJBF00810052;2024;3;1;1;43;S;13;697;2;;1;1;;1;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;150000;1;1;1;1;;1;150000;2;2;2;2;;2;696;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQRVHKOLMCDEGIBJ00868277;2024;3;1;1;41;N;12;209;1;;2;2;;4;1;2;1;;1;2;1;3;2;2;2;2;1;2;0;2;1;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;520282;3;3;4;;3;4;260141;4;4;6;;4;5;215;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNORSTHMOLNCDEGIBJ00809858;2024;3;1;1;41;N;12;282;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;1;1;1;;2;;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;0;3;1060000;6;7;8;;7;8;353333,33;5;6;8;;6;7;296;1;0;98;0;0;0;Inactivo;Nuclear
TQRMNOPQUHJOLPCDEGIBJ00862575;2024;3;1;1;41;N;12;170;1;;2;1;;4;1;1;1;;1;1;2;2;1;1;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;789702;5;5;7;;5;6;394851;6;6;8;;7;8;172;1;0;2;0;0;0;Desocupado;Nuclear
TQRMNOQPPHJOLPCDEGIBJ00862576;2024;3;1;1;41;N;12;315;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;1;1;2;0;1;2;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;1;2;2;2;2;3;0;3;208000;1;1;1;;1;1;69333,33;1;1;1;;1;1;311;1;0;3;0;0;0;Ocupado autónomo;Nuclear
TQRMNOPPUHJOKPCDEFLID00862902;2024;3;1;1;43;S;5;332;2;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;194000;1;1;1;1;;1;64666,67;1;1;1;1;;1;641;1;0;2;0;0;0;Ocupado autónomo;Nuclear
TQRMNOQYYHJOKRCDEFLID00862992;2024;3;1;1;43;S;5;391;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;800000;5;5;5;4;;5;800000;9;9;9;9;;9;490;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQTMNOPSWHLOLNCDEGKDB00805064;2024;3;1;1;43;N;14;78;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOTQTHMMLPCDEGPDJ00810653;2024;3;1;1;40;N;19;228;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;3;4;4;;4;4;600000;8;8;9;;9;9;228;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQQPHKNLQCDEGPDJ00868364;2024;3;1;1;40;N;19;167;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;3;1;2;582000;3;4;4;;4;4;194000;3;3;4;;3;3;167;2;0;98;0;0;0;Desocupado;Nuclear
TQRMNOQQQHKNLQCDEGPDJ00868365;2024;3;1;1;40;N;19;189;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;4;;1;;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;464000;2;3;3;;3;3;154666,67;2;2;3;;2;2;189;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNORRWHKNLQCDEGPDJ00868366;2024;3;1;1;40;N;19;189;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;375000;2;2;2;;2;2;375000;6;6;7;;6;7;189;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQTMNOQTYHLOKUCDEGLDF00862664;2024;3;1;1;41;N;15;128;1;;1;1;;5;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Ocupado autónomo;Nuclear
